project_name,path,lineno,parameter,value
LMOps,/home/aolmedo/research/repos/projects/LMOps/oel/verl/verl/workers/rollout/sglang_rollout/sglang_rollout.py,239,top_p,1
LMOps,/home/aolmedo/research/repos/projects/LMOps/oel/verl/verl/workers/rollout/sglang_rollout/sglang_rollout.py,422,presence_penalty,0.0
LMOps,/home/aolmedo/research/repos/projects/LMOps/oel/verl/verl/workers/rollout/sglang_rollout/sglang_rollout.py,422,frequency_penalty,0.0
LMOps,/home/aolmedo/research/repos/projects/LMOps/oel/verl/verl/workers/rollout/sglang_rollout/sglang_rollout.py,422,repetition_penalty,1.0
LMOps,/home/aolmedo/research/repos/projects/LMOps/oel/verl/verl/workers/rollout/sglang_rollout/sglang_rollout.py,1202,model,sglang_model
LMOps,/home/aolmedo/research/repos/projects/LMOps/oel/verl/verl/workers/rollout/vllm_rollout/fire_vllm_rollout.py,133,top_p,1.0
LMOps,/home/aolmedo/research/repos/projects/LMOps/oel/verl/verl/workers/rollout/vllm_rollout/fire_vllm_rollout.py,133,min_p,0.0
LMOps,/home/aolmedo/research/repos/projects/LMOps/oel/verl/verl/workers/rollout/vllm_rollout/fire_vllm_rollout.py,133,temperature,0
LMOps,/home/aolmedo/research/repos/projects/LMOps/oel/verl/verl/workers/rollout/vllm_rollout/fire_vllm_rollout.py,57,top_p,1.0
LMOps,/home/aolmedo/research/repos/projects/LMOps/oel/verl/verl/workers/rollout/vllm_rollout/fire_vllm_rollout.py,57,min_p,0.0
LMOps,/home/aolmedo/research/repos/projects/LMOps/oel/verl/verl/workers/rollout/vllm_rollout/fire_vllm_rollout.py,57,temperature,0
LMOps,/home/aolmedo/research/repos/projects/LMOps/oel/verl/verl/workers/rollout/vllm_rollout/vllm_rollout.py,207,top_p,1.0
LMOps,/home/aolmedo/research/repos/projects/LMOps/oel/verl/verl/workers/rollout/vllm_rollout/vllm_rollout.py,207,min_p,0.0
LMOps,/home/aolmedo/research/repos/projects/LMOps/oel/verl/verl/workers/rollout/vllm_rollout/vllm_rollout.py,207,temperature,0
LMOps,/home/aolmedo/research/repos/projects/LMOps/oel/verl/verl/workers/rollout/vllm_rollout/vllm_rollout.py,67,top_p,1.0
LMOps,/home/aolmedo/research/repos/projects/LMOps/oel/verl/verl/workers/rollout/vllm_rollout/vllm_rollout.py,67,min_p,0.0
LMOps,/home/aolmedo/research/repos/projects/LMOps/oel/verl/verl/workers/rollout/vllm_rollout/vllm_rollout.py,67,temperature,0
LMOps,/home/aolmedo/research/repos/projects/LMOps/oel/verl/verl/workers/rollout/vllm_rollout/vllm_rollout_spmd.py,567,top_p,1.0
LMOps,/home/aolmedo/research/repos/projects/LMOps/oel/verl/verl/workers/rollout/vllm_rollout/vllm_rollout_spmd.py,567,min_p,0.0
LMOps,/home/aolmedo/research/repos/projects/LMOps/oel/verl/verl/workers/rollout/vllm_rollout/vllm_rollout_spmd.py,567,temperature,0
LMOps,/home/aolmedo/research/repos/projects/LMOps/oel/verl/verl/workers/rollout/vllm_rollout/vllm_rollout_spmd.py,334,top_p,1.0
LMOps,/home/aolmedo/research/repos/projects/LMOps/oel/verl/verl/workers/rollout/vllm_rollout/vllm_rollout_spmd.py,334,min_p,0.0
LMOps,/home/aolmedo/research/repos/projects/LMOps/oel/verl/verl/workers/rollout/vllm_rollout/vllm_rollout_spmd.py,334,temperature,0
LMOps,/home/aolmedo/research/repos/projects/LMOps/oel/verl/verl/workers/rollout/vllm_rollout/vllm_async_server.py,154,repetition_penalty,1.0
LMOps,/home/aolmedo/research/repos/projects/LMOps/oel/verl/verl/workers/rollout/vllm_rollout/vllm_async_server.py,154,repetition_penalty,1.0
LMOps,/home/aolmedo/research/repos/projects/LMOps/oel/verl/verl/models/transformers/qwen2_vl.py,386,temperature,1.0
LMOps,/home/aolmedo/research/repos/projects/LMOps/oel/verl/verl/models/transformers/qwen2_vl.py,459,temperature,1.0
LMOps,/home/aolmedo/research/repos/projects/LMOps/oel/verl/verl/models/transformers/dense_common.py,69,temperature,1.0
LMOps,/home/aolmedo/research/repos/projects/LMOps/oel/verl/verl/models/transformers/dense_common.py,131,temperature,1.0
LMOps,/home/aolmedo/research/repos/projects/LMOps/oel/verl/verl/models/transformers/qwen2_5_vl.py,133,temperature,1.0
LMOps,/home/aolmedo/research/repos/projects/LMOps/oel/verl/verl/models/transformers/qwen2_5_vl.py,208,temperature,1.0
LMOps,/home/aolmedo/research/repos/projects/LMOps/data_selection/eval_offline/harness/evaluator.py,47,model,hf
LMOps,/home/aolmedo/research/repos/projects/LMOps/dpkd/main.py,297,top_k,0
LMOps,/home/aolmedo/research/repos/projects/LMOps/dpkd/main.py,297,top_p,1
LMOps,/home/aolmedo/research/repos/projects/LMOps/dpkd/main.py,297,temperature,1.0
LMOps,/home/aolmedo/research/repos/projects/LMOps/dpkd/transformers/src/transformers/generation/tf_utils.py,3068,top_k,0
LMOps,/home/aolmedo/research/repos/projects/LMOps/dpkd/transformers/src/transformers/generation/tf_utils.py,3068,top_p,1.0
LMOps,/home/aolmedo/research/repos/projects/LMOps/dpkd/transformers/src/transformers/generation/tf_utils.py,2660,top_k,1
LMOps,/home/aolmedo/research/repos/projects/LMOps/dpkd/transformers/src/transformers/generation/utils.py,4964,top_k,0
LMOps,/home/aolmedo/research/repos/projects/LMOps/dpkd/transformers/src/transformers/generation/utils.py,4964,top_p,1.0
LMOps,/home/aolmedo/research/repos/projects/LMOps/dpkd/transformers/src/transformers/generation/utils.py,1998,top_k,1
LMOps,/home/aolmedo/research/repos/projects/LMOps/dpkd/transformers/src/transformers/models/instructblip/convert_instructblip_original_to_pytorch.py,250,top_p,0.9
LMOps,/home/aolmedo/research/repos/projects/LMOps/dpkd/transformers/src/transformers/models/instructblip/convert_instructblip_original_to_pytorch.py,250,repetition_penalty,1.5
LMOps,/home/aolmedo/research/repos/projects/LMOps/dpkd/transformers/src/transformers/models/instructblip/convert_instructblip_original_to_pytorch.py,250,temperature,1
LMOps,/home/aolmedo/research/repos/projects/LMOps/dpkd/transformers/src/transformers/models/wavlm/modeling_wavlm.py,853,temperature,2
LMOps,/home/aolmedo/research/repos/projects/LMOps/dpkd/transformers/src/transformers/models/wavlm/modeling_wavlm.py,828,temperature,2
LMOps,/home/aolmedo/research/repos/projects/LMOps/dpkd/transformers/src/transformers/models/deta/modeling_deta.py,1444,temperature,10000
LMOps,/home/aolmedo/research/repos/projects/LMOps/dpkd/transformers/src/transformers/models/deta/modeling_deta.py,375,temperature,10000
LMOps,/home/aolmedo/research/repos/projects/LMOps/dpkd/transformers/src/transformers/models/deta/modeling_deta.py,1344,temperature,10000
LMOps,/home/aolmedo/research/repos/projects/LMOps/dpkd/transformers/src/transformers/models/oneformer/modeling_oneformer.py,2382,temperature,10000
LMOps,/home/aolmedo/research/repos/projects/LMOps/dpkd/transformers/src/transformers/models/deformable_detr/modeling_deformable_detr.py,1539,temperature,10000
LMOps,/home/aolmedo/research/repos/projects/LMOps/dpkd/transformers/src/transformers/models/deformable_detr/modeling_deformable_detr.py,473,temperature,10000
LMOps,/home/aolmedo/research/repos/projects/LMOps/dpkd/transformers/src/transformers/models/deformable_detr/modeling_deformable_detr.py,1452,temperature,10000
LMOps,/home/aolmedo/research/repos/projects/LMOps/dpkd/transformers/src/transformers/models/deformable_detr/image_processing_deformable_detr.py,1393,top_k,100
LMOps,/home/aolmedo/research/repos/projects/LMOps/dpkd/transformers/src/transformers/models/wav2vec2/modeling_wav2vec2.py,942,temperature,2
LMOps,/home/aolmedo/research/repos/projects/LMOps/dpkd/transformers/src/transformers/models/wav2vec2/modeling_wav2vec2.py,1626,temperature,0.1
LMOps,/home/aolmedo/research/repos/projects/LMOps/dpkd/transformers/src/transformers/models/wav2vec2/modeling_wav2vec2.py,918,temperature,2
LMOps,/home/aolmedo/research/repos/projects/LMOps/dpkd/transformers/src/transformers/models/wav2vec2/modeling_flax_wav2vec2.py,744,temperature,1
LMOps,/home/aolmedo/research/repos/projects/LMOps/dpkd/transformers/src/transformers/models/qwen/qwen_generation_utils.py,384,top_k,0
LMOps,/home/aolmedo/research/repos/projects/LMOps/dpkd/transformers/src/transformers/models/qwen/qwen_generation_utils.py,384,top_p,0.0
LMOps,/home/aolmedo/research/repos/projects/LMOps/dpkd/transformers/src/transformers/models/maskformer/modeling_maskformer.py,1332,temperature,10000
LMOps,/home/aolmedo/research/repos/projects/LMOps/dpkd/transformers/src/transformers/models/jukebox/modeling_jukebox.py,43,top_k,0
LMOps,/home/aolmedo/research/repos/projects/LMOps/dpkd/transformers/src/transformers/models/jukebox/modeling_jukebox.py,43,top_p,0.0
LMOps,/home/aolmedo/research/repos/projects/LMOps/dpkd/transformers/src/transformers/models/jukebox/modeling_jukebox.py,1443,top_k,0
LMOps,/home/aolmedo/research/repos/projects/LMOps/dpkd/transformers/src/transformers/models/jukebox/modeling_jukebox.py,1443,top_p,0.0
LMOps,/home/aolmedo/research/repos/projects/LMOps/dpkd/transformers/src/transformers/models/jukebox/modeling_jukebox.py,1507,top_k,0
LMOps,/home/aolmedo/research/repos/projects/LMOps/dpkd/transformers/src/transformers/models/jukebox/modeling_jukebox.py,1507,top_p,0.0
LMOps,/home/aolmedo/research/repos/projects/LMOps/dpkd/transformers/src/transformers/models/jukebox/modeling_jukebox.py,2059,top_k,0
LMOps,/home/aolmedo/research/repos/projects/LMOps/dpkd/transformers/src/transformers/models/jukebox/modeling_jukebox.py,2059,top_p,0.0
LMOps,/home/aolmedo/research/repos/projects/LMOps/dpkd/transformers/src/transformers/models/blip_2/convert_blip_2_original_to_pytorch.py,238,top_p,0.9
LMOps,/home/aolmedo/research/repos/projects/LMOps/dpkd/transformers/src/transformers/models/blip_2/convert_blip_2_original_to_pytorch.py,238,repetition_penalty,1.0
LMOps,/home/aolmedo/research/repos/projects/LMOps/dpkd/transformers/src/transformers/models/blip_2/convert_blip_2_original_to_pytorch.py,238,temperature,1
LMOps,/home/aolmedo/research/repos/projects/LMOps/dpkd/transformers/src/transformers/models/unispeech/modeling_unispeech.py,907,temperature,2
LMOps,/home/aolmedo/research/repos/projects/LMOps/dpkd/transformers/src/transformers/models/unispeech/modeling_unispeech.py,1254,temperature,1
LMOps,/home/aolmedo/research/repos/projects/LMOps/dpkd/transformers/src/transformers/models/unispeech/modeling_unispeech.py,883,temperature,2
LMOps,/home/aolmedo/research/repos/projects/LMOps/dpkd/transformers/src/transformers/models/table_transformer/modeling_table_transformer.py,356,temperature,10000
LMOps,/home/aolmedo/research/repos/projects/LMOps/dpkd/transformers/src/transformers/models/detr/modeling_detr.py,418,temperature,10000
LMOps,/home/aolmedo/research/repos/projects/LMOps/dpkd/transformers/src/transformers/models/unispeech_sat/modeling_unispeech_sat.py,921,temperature,2
LMOps,/home/aolmedo/research/repos/projects/LMOps/dpkd/transformers/src/transformers/models/unispeech_sat/modeling_unispeech_sat.py,1274,temperature,1
LMOps,/home/aolmedo/research/repos/projects/LMOps/dpkd/transformers/src/transformers/models/unispeech_sat/modeling_unispeech_sat.py,897,temperature,2
LMOps,/home/aolmedo/research/repos/projects/LMOps/dpkd/transformers/src/transformers/models/bark/generation_configuration_bark.py,30,temperature,1.0
LMOps,/home/aolmedo/research/repos/projects/LMOps/dpkd/transformers/src/transformers/models/bark/generation_configuration_bark.py,121,temperature,1.0
LMOps,/home/aolmedo/research/repos/projects/LMOps/dpkd/transformers/src/transformers/models/bark/generation_configuration_bark.py,201,temperature,1.0
LMOps,/home/aolmedo/research/repos/projects/LMOps/dpkd/transformers/src/transformers/models/bark/configuration_bark.py,143,model,BarkSemanticModel
LMOps,/home/aolmedo/research/repos/projects/LMOps/dpkd/transformers/src/transformers/models/bark/configuration_bark.py,165,model,BarkCoarseModel
LMOps,/home/aolmedo/research/repos/projects/LMOps/dpkd/transformers/src/transformers/models/bark/configuration_bark.py,187,model,BarkFineModel
LMOps,/home/aolmedo/research/repos/projects/LMOps/dpkd/transformers/src/transformers/models/mask2former/modeling_mask2former.py,838,temperature,10000
LMOps,/home/aolmedo/research/repos/projects/LMOps/dpkd/transformers/src/transformers/models/qwen_parallel/qwen_generation_utils.py,384,top_k,0
LMOps,/home/aolmedo/research/repos/projects/LMOps/dpkd/transformers/src/transformers/models/qwen_parallel/qwen_generation_utils.py,384,top_p,0.0
LMOps,/home/aolmedo/research/repos/projects/LMOps/dpkd/transformers/src/transformers/models/tapas/configuration_tapas.py,157,temperature,1.0
LMOps,/home/aolmedo/research/repos/projects/LMOps/dpkd/transformers/src/transformers/models/tapas/convert_tapas_original_tf_checkpoint_to_pytorch.py,61,temperature,0.0352513
LMOps,/home/aolmedo/research/repos/projects/LMOps/dpkd/transformers/src/transformers/models/tapas/convert_tapas_original_tf_checkpoint_to_pytorch.py,75,temperature,0.763141
LMOps,/home/aolmedo/research/repos/projects/LMOps/dpkd/transformers/src/transformers/models/conditional_detr/image_processing_conditional_detr.py,1396,top_k,100
LMOps,/home/aolmedo/research/repos/projects/LMOps/dpkd/transformers/src/transformers/models/conditional_detr/modeling_conditional_detr.py,426,temperature,10000
LMOps,/home/aolmedo/research/repos/projects/LMOps/dpkd/transformers/src/transformers/models/wav2vec2_conformer/modeling_wav2vec2_conformer.py,967,temperature,2
LMOps,/home/aolmedo/research/repos/projects/LMOps/dpkd/transformers/src/transformers/models/wav2vec2_conformer/modeling_wav2vec2_conformer.py,1400,temperature,0.1
LMOps,/home/aolmedo/research/repos/projects/LMOps/dpkd/transformers/src/transformers/models/wav2vec2_conformer/modeling_wav2vec2_conformer.py,943,temperature,2
LMOps,/home/aolmedo/research/repos/projects/LMOps/dpkd/transformers/src/transformers/pipelines/text_classification.py,189,top_k,1
LMOps,/home/aolmedo/research/repos/projects/LMOps/dpkd/transformers/src/transformers/pipelines/video_classification.py,110,top_k,5
LMOps,/home/aolmedo/research/repos/projects/LMOps/dpkd/transformers/src/transformers/pipelines/audio_classification.py,206,top_k,5
LMOps,/home/aolmedo/research/repos/projects/LMOps/dpkd/transformers/src/transformers/pipelines/image_classification.py,117,top_k,5
LMOps,/home/aolmedo/research/repos/projects/LMOps/dpkd/transformers/src/transformers/pipelines/visual_question_answering.py,133,top_k,5
LMOps,/home/aolmedo/research/repos/projects/LMOps/dpkd/transformers/src/transformers/pipelines/fill_mask.py,131,top_k,5
LMOps,/home/aolmedo/research/repos/projects/LMOps/dpkd/transformers/src/transformers/pipelines/question_answering.py,96,top_k,1
LMOps,/home/aolmedo/research/repos/projects/LMOps/dpkd/transformers/src/transformers/pipelines/question_answering.py,527,top_k,1
LMOps,/home/aolmedo/research/repos/projects/LMOps/dpkd/transformers/src/transformers/tools/agents.py,443,temperature,0
LMOps,/home/aolmedo/research/repos/projects/LMOps/dpkd/transformers/src/transformers/tools/agents.py,452,temperature,0
LMOps,/home/aolmedo/research/repos/projects/LMOps/dpkd/transformers/src/transformers/tools/agents.py,452,max_tokens,200
LMOps,/home/aolmedo/research/repos/projects/LMOps/dpkd/transformers/src/transformers/tools/agents.py,569,temperature,0
LMOps,/home/aolmedo/research/repos/projects/LMOps/dpkd/transformers/src/transformers/tools/agents.py,578,temperature,0
LMOps,/home/aolmedo/research/repos/projects/LMOps/dpkd/transformers/src/transformers/tools/agents.py,578,max_tokens,200
LMOps,/home/aolmedo/research/repos/projects/LMOps/dpkd/transformers/src/transformers/tools/agents.py,402,model,text-davinci-003
LMOps,/home/aolmedo/research/repos/projects/LMOps/corag/src/inference/run_inference.py,70,temperature,0.0
LMOps,/home/aolmedo/research/repos/projects/LMOps/corag/src/inference/run_inference.py,70,max_tokens,128
LMOps,/home/aolmedo/research/repos/projects/LMOps/corag/src/inference/run_inference.py,41,temperature,0.0
LMOps,/home/aolmedo/research/repos/projects/LMOps/corag/src/inference/run_inference.py,41,max_tokens,64
LMOps,/home/aolmedo/research/repos/projects/LMOps/corag/src/inference/run_inference.py,47,max_tokens,64
LMOps,/home/aolmedo/research/repos/projects/LMOps/corag/src/inference/run_inference.py,53,max_tokens,64
LMOps,/home/aolmedo/research/repos/projects/LMOps/corag/src/agent/corag_agent.py,141,temperature,0.0
LMOps,/home/aolmedo/research/repos/projects/LMOps/corag/src/agent/corag_agent.py,141,max_tokens,128
LMOps,/home/aolmedo/research/repos/projects/LMOps/corag/src/agent/corag_agent.py,238,max_tokens,1
LMOps,/home/aolmedo/research/repos/projects/LMOps/corag/src/agent/corag_agent.py,39,temperature,0.7
LMOps,/home/aolmedo/research/repos/projects/LMOps/corag/src/agent/corag_agent.py,144,temperature,0.7
LMOps,/home/aolmedo/research/repos/projects/LMOps/corag/src/agent/corag_agent.py,161,temperature,0.7
LMOps,/home/aolmedo/research/repos/projects/LMOps/corag/src/agent/corag_agent.py,183,temperature,0.7
LMOps,/home/aolmedo/research/repos/projects/LMOps/corag/src/agent/corag_agent.py,250,temperature,0.7
LMOps,/home/aolmedo/research/repos/projects/LMOps/llma/src/decode.py,45,max_tokens,768
LMOps,/home/aolmedo/research/repos/projects/LMOps/llma/src/decode.py,29,max_tokens,1024
LMOps,/home/aolmedo/research/repos/projects/LMOps/prompt_optimization/predictors.py,21,max_tokens,4
LMOps,/home/aolmedo/research/repos/projects/LMOps/prompt_optimization/utils.py,34,model,gpt-3.5-turbo
LMOps,/home/aolmedo/research/repos/projects/LMOps/prompt_optimization/utils.py,70,model,text-davinci-003
LMOps,/home/aolmedo/research/repos/projects/LMOps/prompt_optimization/utils.py,70,max_tokens,1
LMOps,/home/aolmedo/research/repos/projects/LMOps/prompt_optimization/utils.py,31,temperature,0.7
LMOps,/home/aolmedo/research/repos/projects/LMOps/prompt_optimization/utils.py,31,top_p,1
LMOps,/home/aolmedo/research/repos/projects/LMOps/prompt_optimization/utils.py,31,max_tokens,1024
LMOps,/home/aolmedo/research/repos/projects/LMOps/prompt_optimization/utils.py,31,presence_penalty,0
