ID;Name;Description;URL;Topics
1017550802;hexstrike-ai;HexStrike AI MCP Agents is an advanced MCP server that lets AI agents (Claude, GPT, Copilot, etc.) autonomously run 150+ cybersecurity tools for automated pentesting, vulnerability discovery, bug bounty automation, and security research. Seamlessly bridge LLMs with real-world offensive security capabilities.;git://github.com/0x4m4/hexstrike-ai.git;0x4m4,ai,ai-agents,ai-cybersecurity,ai-hacking,ai-penetration-testing,ai-security-tool,artificial-intelligence,ctf-tools,generative-ai,hexstrike,kali-linux,kali-tools,llm,llm-integration,mcp,mcp-server,mcp-tools,pentesting,pentesting-tools
877000812;Integuru;The first AI agent that builds permissionless integrations through reverse engineering platforms' internal APIs.;git://github.com/Integuru-AI/Integuru.git;agent,agents,ai-agent,ai-agents,api,apis,automation,integration,integrations,llm,open-source,openapi,robotic-process-automation,rpa,unofficial-api,unofficial-apis
998732712;LEANN;RAG on Everything with LEANN. Enjoy 97% storage savings while running a fast, accurate, and 100% private RAG application on your personal device.;git://github.com/yichuan-w/LEANN.git;ai,faiss,gpt-oss,langchain,llama-index,llm,localstorage,offline-first,ollama,privacy,python,rag,retrieval-augmented-generation,vector-database,vector-search,vectors
648505057;MedicalGPT;MedicalGPT: Training Your Own Medical GPT Model with ChatGPT Training Pipeline. 训练医疗大模型，实现了包括增量预训练(PT)、有监督微调(SFT)、RLHF、DPO、ORPO、GRPO。;git://github.com/shibing624/MedicalGPT.git;chatgpt,dpo,gpt,llama,llm,medical,medicalgpt
762224673;chronos-forecasting;Chronos: Pretrained Models for Time Series Forecasting;git://github.com/amazon-science/chronos-forecasting.git;artificial-intelligence,forecasting,foundation-models,huggingface,huggingface-transformers,large-language-models,llm,machine-learning,pretrained-models,time-series,time-series-forecasting,timeseries,transformers
948663423;XianyuAutoAgent;智能闲鱼客服机器人系统：专为闲鱼平台打造的AI值守解决方案，实现闲鱼平台7×24小时自动化值守，支持多专家协同决策、智能议价和上下文感知对话。;git://github.com/shaxiu/XianyuAutoAgent.git;agent,chatbot,llm
671064065;cognita;RAG (Retrieval Augmented Generation) Framework for building modular, open source applications for production by TrueFoundry ;git://github.com/truefoundry/cognita.git;agent,ai,application,data,deep-learning,fine-tuning,framework,generative-ai,llm,llm-ops,llmops,machine-learning,mlops,model-deployment,python,rag,retrieval-augmented-generation,typescript
577753426;LMOps;General technology for enabling AI capabilities w/ LLMs and MLLMs;git://github.com/microsoft/LMOps.git;agi,gpt,language-model,llm,lm,lmops,nlp,pretraining,prompt,promptist,x-prompt
618514446;gptme;Your agent in your terminal, equipped with local tools: writes code, uses the terminal, browses the web, vision.;git://github.com/gptme/gptme.git;agent,agents,ai-agents,ai-assistant,anthropic,chatbot,chatgpt,cli,code-generation,llamacpp,llm,llm-agent,llm-apps,openai,openrouter,rag
983715534;sdk-python;A model-driven approach to building AI agents in just a few lines of code.;git://github.com/strands-agents/sdk-python.git;agentic,agentic-ai,agents,ai,anthropic,autonomous-agents,bedrock,genai,litellm,llama,llm,machine-learning,mcp,multi-agent-systems,ollama,openai,opentelemetry,python
974157595;nexent;Nexent is a zero-code platform for auto-generating agents — no orchestration, no complex drag-and-drop required. Nexent also offers powerful capabilities for agent running control, data processing and MCP tools.;git://github.com/ModelEngine-Group/nexent.git;agent,agentic-ai,agentic-framework,agentic-rag,agentic-workflow,ai,llm,rag
788791942;AdalFlow;AdalFlow: The library to build & auto-optimize LLM applications.;git://github.com/SylphAI-Inc/AdalFlow.git;agent,ai,auto-prompting,bm25,chatbot,faiss,framework,generative-ai,information-retrieval,llm,machine-learning,nlp,optimizer,python,question-answering,rag,reranker,retriever,summarization,trainer
886912514;ag2;AG2 (formerly AutoGen): The Open-Source AgentOS. Join us at: https://discord.gg/pAbnFJrkgZ;git://github.com/ag2ai/ag2.git;a2a,ag2,agent-framework,agentic,agentic-ai,ai,ai-agents-framework,aiagents,genai,llm,llms,mcp,multi-agent,multi-agent-system,open-source,python
628729877;langroid;Harness LLMs with Multi-Agent Programming;git://github.com/langroid/langroid.git;agents,ai,chatgpt,function-calling,gpt,gpt-4,gpt4,information-retrieval,language-model,llama,llm,llm-agent,llm-framework,local-llm,multi-agent-systems,openai-api,rag,retrieval-augmented-generation
669420857;LightLLM;LightLLM is a Python-based LLM (Large Language Model) inference and serving framework, notable for its lightweight design, easy scalability, and high-speed performance.;git://github.com/ModelTC/LightLLM.git;deep-learning,gpt,llama,llm,model-serving,nlp,openai-triton
573822937;llm-workflow-engine;Power CLI and Workflow manager for LLMs (core package);git://github.com/llm-workflow-engine/llm-workflow-engine.git;chatbot,chatgpt,gpt-3,gpt3,gpt4,llm,openai,python
782308046;Streamer-Sales;Streamer-Sales 销冠 —— 卖货主播 LLM 大模型🛒🎁，一个能够根据给定的商品特点从激发用户购买意愿角度出发进行商品解说的卖货主播大模型。🚀⭐内含详细的数据生成流程❗ 📦另外还集成了 LMDeploy 加速推理🚀、RAG检索增强生成 📚、TTS文字转语音🔊、数字人生成 🦸、 Agent 使用网络查询实时信息🌐、ASR 语音转文字🎙️、Vue 生态搭建前端🍍、FastAPI 搭建后端🗝️、Docker-compose 打包部署🐋;git://github.com/PeterH0323/Streamer-Sales.git;asr,chat,chat-application,chatbot,chatgpt,digital-human,gpt,internlm-chat-7b,internlm2,llm,meta-human,rag,text-generation,tts
707818217;lorax;Multi-LoRA inference server that scales to 1000s of fine-tuned LLMs;git://github.com/predibase/lorax.git;fine-tuning,gpt,llama,llm,llm-inference,llm-serving,llmops,lora,model-serving,pytorch,transformers
639997734;scikit-llm;Seamlessly integrate LLMs into scikit-learn.;git://github.com/BeastByteAI/scikit-llm.git;chatgpt,deep-learning,llm,machine-learning,scikit-learn,transformers
1060619404;astron-rpa;Agent-ready RPA suite with out-of-the-box automation tools. Built for individuals and enterprises.;git://github.com/iflytek/astron-rpa.git;agent,ai,astron,automation,enterprise,llm,low-code,mcp,no-code,python,rpa
725956246;VLMEvalKit;Open-source evaluation toolkit of large multi-modality models (LMMs), support 220+ LMMs, 80+ benchmarks;git://github.com/open-compass/VLMEvalKit.git;chatgpt,claude,clip,computer-vision,evaluation,gemini,gpt,gpt-4v,gpt4,large-language-models,llava,llm,multi-modal,openai,openai-api,pytorch,qwen,vit,vqa
810121174;LazyLLM;Easiest and laziest way for  building multi-agent LLMs applications.;git://github.com/LazyAGI/LazyLLM.git;agents,ai-agent,data,deep-learning,documentation-tool,finetuning,framework,knowlege-graph,langchain,lazyllm,llamaindex,llm,llms,rag
625802141;LangChain-ChatGLM-Webui;基于LangChain和ChatGLM-6B等系列LLM的针对本地知识库的自动问答;git://github.com/X-D-Lab/LangChain-ChatGLM-Webui.git;belle,bilibili,chatglm-6b,chatglm-webui,jina,langchain,langchain-serve,llama,llm,minimax,modelscope
916695726;MiniMax-01;The official repo of MiniMax-Text-01 and MiniMax-VL-01, large-language-model & vision-language-model based on Linear Attention;git://github.com/MiniMax-AI/MiniMax-01.git;large-language-models,llm,llms,minimax-text-01,minimax-vl-01,vision-language-model,vlm
644848887;YAYI;雅意大模型：为客户打造安全可靠的专属大模型，基于大规模中英文多领域指令数据训练的 LlaMA 2 & BLOOM 系列模型，由中科闻歌算法团队研发。(Repo for YaYi Chinese LLMs based on LlaMA2 & BLOOM);git://github.com/wenge-research/YAYI.git;bloom,chat,chinese,llama,llama2,llm,lora,yayi
629177820;AGiXT;AGiXT is a dynamic AI Agent Automation Platform that seamlessly orchestrates instruction management and complex task execution across diverse AI providers. Combining adaptive memory, smart features, and a versatile plugin system, AGiXT delivers efficient and comprehensive AI solutions.;git://github.com/Josh-XT/AGiXT.git;agent-llm,agi,agixt,ai,artificial,automation,chromadb,intelligence,llama,llamacpp,llm,llmops,openai,python
846237240;optillm;Optimizing inference proxy for LLMs;git://github.com/algorithmicsuperintelligence/optillm.git;agent,agentic-ai,agentic-framework,agentic-workflow,agents,api-gateway,chain-of-thought,genai,large-language-models,llm,llm-inference,llmapi,mixture-of-experts,moa,monte-carlo-tree-search,openai,openai-api,optimization,prompt-engineering,proxy-server
846579774;beeai-framework;Build production-ready AI agents in both Python and Typescript.;git://github.com/i-am-bee/beeai-framework.git;agents,ai,ai-agent,beeai,framework,llm,multiagent,python,typescript
962134278;ii-agent;II-Agent: a new open-source framework to build and deploy intelligent agents;git://github.com/Intelligent-Internet/ii-agent.git;agent,agentic-ai,ai,ai-agent,ai-agent-framework,llm,manus
617325145;reflexion;[NeurIPS 2023] Reflexion: Language Agents with Verbal Reinforcement Learning;git://github.com/noahshinn/reflexion.git;ai,artificial-intelligence,llm
599338659;core;AI agent microservice;git://github.com/cheshire-cat-ai/core.git;ag-ui-protocol,agent,ai,assistant,chatbot,conversational,docker,framework,function-calling,llm,mcp,mcp-client,plugin,python,vector-search
696572451;InternLM-XComposer;InternLM-XComposer2.5-OmniLive: A Comprehensive Multimodal System for Long-term Streaming Video and Audio Interactions;git://github.com/InternLM/InternLM-XComposer.git;chatgpt,foundation,gpt,gpt-4,instruction-tuning,language-model,large-language-model,large-vision-language-model,llm,mllm,multi-modality,multimodal,supervised-finetuning,vision-language-model,vision-transformer,visual-language-learning
1028070615;memU;MemU is an open-source memory framework for AI companions;git://github.com/NevaMind-AI/memU.git;agent,agentic-ai,agentic-framework,agentic-workflow,ai,ai-agents,ai-companion,ai-roleplay,benchmark,framework,llm,mcp,memory,open-source,python,sandbox
694670164;LongLoRA;Code and documents of LongLoRA and LongAlpaca (ICLR 2024 Oral);git://github.com/dvlab-research/LongLoRA.git;fine-tuning-llm,large-language-models,llm,long-context,lora
148087762;evadb;Database system for AI-powered apps;git://github.com/georgia-tech-db/evadb.git;agent,ai,auto-gpt,chatgpt,data-analysis,database,eva,gpt-4,gpt4all,hacktoberfest,huggingface,labeling,langchain,llm,object-detection,serving,video-analytics
616099860;xTuring;Build, personalize and control your own LLMs. From data pre-processing to fine-tuning, xTuring provides an easy way to personalize open-source LLMs. Join our discord community: https://discord.gg/TgHXuSJEk6;git://github.com/stochasticai/xTuring.git;adapter,deep-learning,fine-tuning,finetuning,gen-ai,generative-ai,gpt-2,gpt-j,language-model,llama,llm,lora,mistral,mixed-precision,peft,quantization
824259091;OmAgent;Build multimodal language agents for fast prototype and production;git://github.com/om-ai-lab/OmAgent.git;agent,chatbot,gemini,gpt,gpt4,gradio,language-agent,large-language-models,llama,llava,llm,multimodal,multimodal-agent,openai,python,rag,smart-hardware,vision-and-language,vlm,workflow
747946600;Open-Interface;Control Any Computer Using LLMs.;git://github.com/AmberSahdev/Open-Interface.git;assistant,assistant-computer-control,automation,gpt,gpt4,gpt4v,gpt4vision,linux,llm,machine-learning,macos,openai,pyautogui,pyinstaller,python,self-driving,self-driving-software,windows
632500708;RasaGPT;💬 RasaGPT is the first headless LLM chatbot platform built on top of Rasa and Langchain. Built w/ Rasa, FastAPI, Langchain, LlamaIndex, SQLModel, pgvector, ngrok, telegram;git://github.com/paulpierre/RasaGPT.git;ai,chatbot,chatgpt,fastapi,gpt-3,gpt-4,langchain,llama-index,llm,ml,openai,rasa,rasa-chatbot,rasa-core,rasa-nlu,telegram,telegram-bot
736491949;HuixiangDou;HuixiangDou: Overcoming Group Chat Scenarios with LLM-based Technical Assistance;git://github.com/InternLM/HuixiangDou.git;application,assistant,assistant-chat-bots,chatbot,dsl,group-chat,image-retrieval,lark,llm,multimodal,pipeline,rag,robot,wechat
908108028;AI-Infra-Guard;A.I.G (AI-Infra-Guard) is a comprehensive, intelligent, and easy-to-use AI Red Teaming platform developed by Tencent Zhuque Lab.;git://github.com/Tencent/AI-Infra-Guard.git;agent,ai,ai-infra,benchmark,jailbreak,llm,llm-security,mcp,red-teaming,scanner,security,security-tools,vulnerability-scanners
588992876;griptape;Modular Python framework for AI agents and workflows with chain-of-thought reasoning, tools, and memory. ;git://github.com/griptape-ai/griptape.git;ai,anthropic,claude,gpt,huggingface,llm,openai,python
676793232;synthetic-data-generator;SDG is a specialized framework designed to generate high-quality structured tabular data.;git://github.com/hitsz-ids/synthetic-data-generator.git;agent,data-generator,deep-learning,gan,generative-ai,llm,machine-learning,privacy,synthetic-data,tabular-data
655155250;magentic;Seamlessly integrate LLMs as Python functions;git://github.com/jackmpcollins/magentic.git;agent,agentic,ai,chatbot,chatgpt,gpt,llm,magenta,magentic,magnetic,openai,openai-api,prompt,pydantic
636427933;elia;A snappy, keyboard-centric terminal user interface for interacting with large language models. Chat with ChatGPT, Claude, Llama 3, Phi 3, Mistral, Gemma and more.;git://github.com/darrenburns/elia.git;ai,chatgpt,claude,gemma,gpt,large-language-models,llama,llama3,llm,mistral,mistral-ai,mixtral,ollama,ollama-client,ollama-interface,phi-3,python,terminal,tui
675660259;nextpy;🤖Self-Modifying Framework from the Future 🔮 World's First AMS;git://github.com/dot-agent/nextpy.git;agent,agi,ai,ai-agents,autogpt,fastapi,fastapi-framework,fastapi-template,fullstack-development,gpt,llm,llmops,mlops,openai,pydantic,python,sqlmodel,streamlit,webdev,webdevelopment
766445602;Cradle;The Cradle framework is a first attempt at General Computer Control (GCC). Cradle supports agents to ace any computer task by enabling strong reasoning abilities, self-improvment, and skill curation, in a standardized general environment with minimal requirements.;git://github.com/BAAI-Agents/Cradle.git;ai,ai-agent,ai-agents-framework,computer-control,cradle,foundation-agent,gcc,general-computer-control,generative-ai,grounding,large-language-models,llm,lmm,multimodality,personoid,vision-language-model,vlm
705433049;OSWorld;[NeurIPS 2024] OSWorld: Benchmarking Multimodal Agents for Open-Ended Tasks in Real Computer Environments;git://github.com/xlang-ai/OSWorld.git;agent,artificial-intelligence,benchmark,cli,code-generation,gui,language-model,large-action-model,llm,multimodal,natural-language-processing,reinforcement-learning,rpa,vlm
